LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
919,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -398, init = 439, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
920,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000044_1129' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
921,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000044_1129: Committed,attempt_201706092018_0024_m_000044_1129: Committed,08cf3656
922,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000043_1128' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
923,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000040_1125' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
924,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000043_1128: Committed,attempt_201706092018_0024_m_000043_1128: Committed,194ceeaa
925,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000040_1125: Committed,attempt_201706092018_0024_m_000040_1125: Committed,b8ff758d
926,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000042_1127' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
927,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000042_1127: Committed,attempt_201706092018_0024_m_000042_1127: Committed,54dad10f
928,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000041_1126' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
929,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000041_1126: Committed,attempt_201706092018_0024_m_000041_1126: Committed,d1e44ab3
930,17/06/09,20:10:57,INFO,executor.Executor,Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
931,17/06/09,20:10:57,INFO,executor.Executor,Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
932,17/06/09,20:10:57,INFO,executor.Executor,Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
933,17/06/09,20:10:57,INFO,executor.Executor,Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
934,17/06/09,20:10:57,INFO,executor.Executor,Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
935,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1135,Got assigned task <*>,9ba7fdc2
936,17/06/09,20:10:57,INFO,executor.Executor,Running task 80.0 in stage 24.0 (TID 1135),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
937,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1136,Got assigned task <*>,9ba7fdc2
938,17/06/09,20:10:57,INFO,executor.Executor,Running task 81.0 in stage 24.0 (TID 1136),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
939,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1137,Got assigned task <*>,9ba7fdc2
940,17/06/09,20:10:57,INFO,executor.Executor,Running task 82.0 in stage 24.0 (TID 1137),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
941,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1138,Got assigned task <*>,9ba7fdc2
942,17/06/09,20:10:57,INFO,executor.Executor,Running task 83.0 in stage 24.0 (TID 1138),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
943,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1141,Got assigned task <*>,9ba7fdc2
944,17/06/09,20:10:57,INFO,executor.Executor,Running task 84.0 in stage 24.0 (TID 1141),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
945,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_0 locally,Found block rdd_16_0 <*>,67a23a24
946,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_1 locally,Found block rdd_16_1 <*>,3b128835
947,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_2 locally,Found block rdd_16_2 <*>,bc7df99a
948,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_3 locally,Found block rdd_16_3 <*>,2da45ce0
949,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_4 locally,Found block rdd_16_4 <*>,22fce035
950,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
951,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
952,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
953,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
954,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
955,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 37, boot = -87, init = 124, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
956,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -79, init = 118, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
957,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
958,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -81, init = 122, finish = 1","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
959,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -83, init = 123, finish = 1","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
960,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000083_1138' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
961,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000083_1138: Committed,attempt_201706092018_0024_m_000083_1138: Committed,d6d0c0af
962,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000084_1141' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
963,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000080_1135' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
964,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000084_1141: Committed,attempt_201706092018_0024_m_000084_1141: Committed,dce2c528
965,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000080_1135: Committed,<*>: Committed,435123da
966,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000082_1137' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
967,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000082_1137: Committed,attempt_201706092018_0024_m_000082_1137: Committed,8160b3fd
968,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000081_1136' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
969,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000081_1136: Committed,attempt_201706092018_0024_m_000081_1136: Committed,576f7ace
970,17/06/09,20:10:58,INFO,executor.Executor,Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
971,17/06/09,20:10:58,INFO,executor.Executor,Finished task 84.0 in stage 24.0 (TID 1141). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
972,17/06/09,20:10:58,INFO,executor.Executor,Finished task 80.0 in stage 24.0 (TID 1135). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
973,17/06/09,20:10:58,INFO,executor.Executor,Finished task 82.0 in stage 24.0 (TID 1137). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
974,17/06/09,20:10:58,INFO,executor.Executor,Finished task 81.0 in stage 24.0 (TID 1136). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
975,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1145,Got assigned task <*>,9ba7fdc2
976,17/06/09,20:10:58,INFO,executor.Executor,Running task 120.0 in stage 24.0 (TID 1145),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
977,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1146,Got assigned task <*>,9ba7fdc2
978,17/06/09,20:10:58,INFO,executor.Executor,Running task 121.0 in stage 24.0 (TID 1146),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
979,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1147,Got assigned task <*>,9ba7fdc2
980,17/06/09,20:10:58,INFO,executor.Executor,Running task 122.0 in stage 24.0 (TID 1147),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
981,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1150,Got assigned task <*>,9ba7fdc2
982,17/06/09,20:10:58,INFO,executor.Executor,Running task 123.0 in stage 24.0 (TID 1150),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
983,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1151,Got assigned task <*>,9ba7fdc2
984,17/06/09,20:10:58,INFO,executor.Executor,Running task 124.0 in stage 24.0 (TID 1151),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
985,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_4 locally,Found block rdd_21_4 <*>,c73844f4
986,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_1 locally,Found block rdd_21_1 <*>,d095a614
987,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_0 locally,Found block rdd_21_0 <*>,c8e3b89a
988,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_2 locally,Found block rdd_21_2 <*>,58c1dcae
989,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_3 locally,Found block rdd_21_3 <*>,8f8b7106
990,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
991,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -82, init = 122, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
992,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000124_1151' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
993,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000124_1151: Committed,<*>: Committed,435123da
994,17/06/09,20:10:58,INFO,executor.Executor,Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
995,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
996,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
997,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
998,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
999,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1155,Got assigned task <*>,9ba7fdc2
1000,17/06/09,20:10:58,INFO,executor.Executor,Running task 160.0 in stage 24.0 (TID 1155),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1001,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 39, boot = -102, init = 141, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1002,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -112, init = 150, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1003,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -107, init = 147, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1004,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -116, init = 156, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1005,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000120_1145' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000120,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1006,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000120_1145: Committed,attempt_201706092018_0024_m_000120_1145: Committed,9dfd90e6
1007,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000122_1147' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1008,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000121_1146' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1009,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000122_1147: Committed,attempt_201706092018_0024_m_000122_1147: Committed,d171b16f
1010,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000123_1150' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000123,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1011,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000121_1146: Committed,attempt_201706092018_0024_m_000121_1146: Committed,2e49259a
1012,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000123_1150: Committed,attempt_201706092018_0024_m_000123_1150: Committed,b0d50a0d
1013,17/06/09,20:10:58,INFO,executor.Executor,Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1014,17/06/09,20:10:58,INFO,executor.Executor,Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1015,17/06/09,20:10:58,INFO,executor.Executor,Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1016,17/06/09,20:10:58,INFO,executor.Executor,Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1017,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1156,Got assigned task <*>,9ba7fdc2
1018,17/06/09,20:10:58,INFO,executor.Executor,Running task 161.0 in stage 24.0 (TID 1156),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1019,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1157,Got assigned task <*>,9ba7fdc2
1020,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1158,Got assigned task <*>,9ba7fdc2
1021,17/06/09,20:10:58,INFO,executor.Executor,Running task 162.0 in stage 24.0 (TID 1157),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1022,17/06/09,20:10:58,INFO,executor.Executor,Running task 163.0 in stage 24.0 (TID 1158),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1023,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1159,Got assigned task <*>,9ba7fdc2
1024,17/06/09,20:10:58,INFO,executor.Executor,Running task 164.0 in stage 24.0 (TID 1159),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1025,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_0 locally,Found block rdd_26_0 <*>,80d15d0f
1026,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_3 locally,Found block rdd_26_3 <*>,77846f6f
1027,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_4 locally,Found block rdd_26_4 <*>,a6173ee1
1028,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_1 locally,Found block rdd_26_1 <*>,b5440bca
1029,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_2 locally,Found block rdd_26_2 <*>,638222d4
1030,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -62, init = 100, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1031,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
1032,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000160_1155' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1033,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000160_1155: Committed,attempt_201706092018_0024_m_000160_1155: Committed,75444caa
1034,17/06/09,20:10:58,INFO,executor.Executor,Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1035,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -45, init = 83, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1036,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -37, init = 75, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1037,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
1038,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
1039,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000163_1158' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000163,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1040,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000163_1158: Committed,attempt_201706092018_0024_m_000163_1158: Committed,ef7fa137
1041,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000164_1159' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000164,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1042,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000164_1159: Committed,attempt_201706092018_0024_m_000164_1159: Committed,a8867e5e
1043,17/06/09,20:10:58,INFO,executor.Executor,Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1044,17/06/09,20:10:58,INFO,executor.Executor,Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1045,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -54, init = 91, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1046,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -62, init = 99, finish = 0","Times: total = <*>, <*> = -<*>, <*> = <*>, <*> = <*>",cf66d65a
1047,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
1048,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer <*> <*> <*> <*>,c4094ee9
1049,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000162_1157' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000162,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1050,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000162_1157: Committed,attempt_201706092018_0024_m_000162_1157: Committed,da932dbb
1051,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000161_1156' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000161,Saved output <*> <*> '<*>' to hdfs:<*>,9bf93dd3
1052,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000161_1156: Committed,attempt_201706092018_0024_m_000161_1156: Committed,131e72f4
1053,17/06/09,20:10:58,INFO,executor.Executor,Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1054,17/06/09,20:10:58,INFO,executor.Executor,Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,Finished task <*>.<*> <*> <*> <*>.<*> (<*> <*>). <*> <*> <*> <*> <*> <*>,db2b4a25
1055,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1166,Got assigned task <*>,9ba7fdc2
1056,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1180,Got assigned task <*>,9ba7fdc2
1057,17/06/09,20:10:58,INFO,executor.Executor,Running task 0.0 in stage 25.0 (TID 1166),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1058,17/06/09,20:10:58,INFO,executor.Executor,Running task 1.0 in stage 25.0 (TID 1180),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1059,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1194,Got assigned task <*>,9ba7fdc2
1060,17/06/09,20:10:58,INFO,executor.Executor,Running task 2.0 in stage 25.0 (TID 1194),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1061,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1198,Got assigned task <*>,9ba7fdc2
1062,17/06/09,20:10:58,INFO,executor.Executor,Running task 3.0 in stage 25.0 (TID 1198),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1063,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1199,Got assigned task <*>,9ba7fdc2
1064,17/06/09,20:10:58,INFO,executor.Executor,Running task 4.0 in stage 25.0 (TID 1199),Running task <*>.<*> <*> <*> <*>.<*> (<*> <*>),9bd3ad52
1065,17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 34,Started reading broadcast variable <*>,6c90e140
1066,17/06/09,20:10:58,INFO,storage.MemoryStore,"Block broadcast_34_piece0 stored as bytes in memory (estimated size 28.8 KB, free 515.7 KB)","Block broadcast_34_piece0 stored <*> <*> <*> <*> (<*> <*> <*>.<*> <*>, <*> <*>.<*> <*>)",22389296
1067,17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 34 took 9 ms,Reading broadcast variable <*> <*> <*> <*>,dcc10cb2
