LineId,Date,Time,Level,Process,Component,Content,EventTemplate,EventId
1030,2015-10-18,"18:06:26,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1031,2015-10-18,"18:06:26,123",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,fedf12e8
1032,2015-10-18,"18:06:26,123",INFO,CommitterEvent Processor #1,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Processing the event EventType: TASK_ABORT,<*> <*> <*> <*>: <*>,3ca99c52
1033,2015-10-18,"18:06:26,139",WARN,CommitterEvent Processor #1,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1034,2015-10-18,"18:06:26,139",WARN,CommitterEvent Processor #1,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Task cleanup failed for attempt attempt_1445144423722_0020_m_000002_0,Task cleanup failed for attempt attempt_1445144423722_0020_m_000002_0,30e29814
1035,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,22d9175e
1036,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,<*> <*>-<*>-<*>.fareast.corp.microsoft.com to /default-rack,5d3c5601
1037,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,<*> <*>-<*>-<*>.fareast.corp.microsoft.com to /default-rack,5d3c5601
1038,2015-10-18,"18:06:26,139",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_1 TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000002_1 TaskAttempt Transitioned from NEW to UNASSIGNED,92a3c90e
1039,2015-10-18,"18:06:26,139",ERROR,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Error writing History Event: org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent@7317849d,Error <*> <*> <*>: org.apache.hadoop.mapreduce.<*>.<*>@<*>,e9552d3c
1040,2015-10-18,"18:06:26,139",ERROR,eventHandlingThread,org.apache.hadoop.yarn.YarnUncaughtExceptionHandler,"Thread Thread[eventHandlingThread,5,main] threw an Exception.","Thread <*>[<*>,<*>,<*>] <*> <*> <*>.",ff2ddc99
1041,2015-10-18,"18:06:26,139",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,1 failures on node MININT-FNANLI5.fareast.corp.microsoft.com,<*> <*> <*> <*> MININT-FNANLI5.fareast.corp.microsoft.com,cf76616e
1042,2015-10-18,"18:06:26,139",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Added attempt_1445144423722_0020_m_000002_1 to list of failed maps,Added attempt_1445144423722_0020_m_000002_1 to list of failed maps,60a12beb
1043,2015-10-18,"18:06:27,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1044,2015-10-18,"18:06:27,061",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 89 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1045,2015-10-18,"18:06:27,108",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:0 ScheduledMaps:2 ScheduledReds:1 AssignedMaps:9 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:11 ContRel:1 HostLocal:7 RackLocal:3,Before Scheduling: PendingReds:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,3b71c866
1046,2015-10-18,"18:06:27,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1047,2015-10-18,"18:06:28,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1048,2015-10-18,"18:06:28,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 90 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1049,2015-10-18,"18:06:28,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",2874228a
1050,2015-10-18,"18:06:28,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1051,2015-10-18,"18:06:28,123",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
1052,2015-10-18,"18:06:28,170",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,c9217f2c
1053,2015-10-18,"18:06:28,217",FATAL,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Task: attempt_1445144423722_0020_m_000001_0 - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,Task: attempt_1445144423722_0020_m_000001_0 - exited : java.net.NoRouteToHostException: No Route to Host from  <*>-<*> <*> <*>-<*>-<*>:<*> <*> <*> <*> <*> <*>: <*>.<*>.<*>: <*> <*> <*> <*>: <*> <*> <*>; <*> <*> <*> <*>:  <*>:<*>,1db0a33d
1054,2015-10-18,"18:06:28,217",INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Diagnostics report from attempt_1445144423722_0020_m_000001_0: Error: java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,Diagnostics report from attempt_1445144423722_0020_m_000001_0: Error: java.net.NoRouteToHostException: No Route to Host from  <*>-<*> <*> <*>-<*>-<*>:<*> <*> <*> <*> <*> <*>: <*>.<*>.<*>: <*> <*> <*> <*>: <*> <*> <*>; <*> <*> <*> <*>:  <*>:<*>,689cc818
1055,2015-10-18,"18:06:28,217",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Diagnostics report from attempt_1445144423722_0020_m_000001_0: Error: java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,Diagnostics report from attempt_1445144423722_0020_m_000001_0: Error: java.net.NoRouteToHostException: No Route to Host from  <*>-<*> <*> <*>-<*>-<*>:<*> <*> <*> <*> <*> <*>: <*>.<*>.<*>: <*> <*> <*> <*>: <*> <*> <*>; <*> <*> <*> <*>:  <*>:<*>,689cc818
1056,2015-10-18,"18:06:28,217",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP,cf5b45e6
1057,2015-10-18,"18:06:28,217",INFO,ContainerLauncher #2,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445144423722_0020_01_000003 taskAttempt attempt_1445144423722_0020_m_000001_0,<*> <*> <*> <*>: <*> for container container_1445144423722_0020_01_000003 taskAttempt attempt_1445144423722_0020_m_000001_0,2e4ea7db
1058,2015-10-18,"18:06:28,217",INFO,ContainerLauncher #2,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,KILLING attempt_1445144423722_0020_m_000001_0,KILLING attempt_1445144423722_0020_m_000001_0,66b62166
1059,2015-10-18,"18:06:28,217",INFO,ContainerLauncher #2,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:<*>,d4417c01
1060,2015-10-18,"18:06:28,233",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,bfb6ca15
1061,2015-10-18,"18:06:28,233",INFO,CommitterEvent Processor #2,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Processing the event EventType: TASK_ABORT,<*> <*> <*> <*>: <*>,3ca99c52
1062,2015-10-18,"18:06:28,233",WARN,CommitterEvent Processor #2,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1063,2015-10-18,"18:06:28,248",WARN,CommitterEvent Processor #2,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Task cleanup failed for attempt attempt_1445144423722_0020_m_000001_0,Task cleanup failed for attempt attempt_1445144423722_0020_m_000001_0,b0d2baa1
1064,2015-10-18,"18:06:28,248",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,99020ae5
1065,2015-10-18,"18:06:28,248",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,<*> <*>-<*>-<*>.fareast.corp.microsoft.com to /default-rack,5d3c5601
1066,2015-10-18,"18:06:28,248",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,<*> <*>-<*>-<*>.fareast.corp.microsoft.com to /default-rack,5d3c5601
1067,2015-10-18,"18:06:28,248",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_1 TaskAttempt Transitioned from NEW to UNASSIGNED,attempt_1445144423722_0020_m_000001_1 TaskAttempt Transitioned from NEW to UNASSIGNED,42629681
1068,2015-10-18,"18:06:28,248",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,2 failures on node MININT-FNANLI5.fareast.corp.microsoft.com,<*> <*> <*> <*> MININT-FNANLI5.fareast.corp.microsoft.com,cf76616e
1069,2015-10-18,"18:06:28,248",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Added attempt_1445144423722_0020_m_000001_1 to list of failed maps,Added attempt_1445144423722_0020_m_000001_1 to list of failed maps,b6e42a9d
1070,2015-10-18,"18:06:29,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1071,2015-10-18,"18:06:29,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 91 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1072,2015-10-18,"18:06:29,108",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:0 ScheduledMaps:3 ScheduledReds:1 AssignedMaps:9 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:11 ContRel:1 HostLocal:7 RackLocal:3,Before Scheduling: PendingReds:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,3b71c866
1073,2015-10-18,"18:06:29,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1074,2015-10-18,"18:06:30,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1075,2015-10-18,"18:06:30,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 92 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1076,2015-10-18,"18:06:30,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",2874228a
1077,2015-10-18,"18:06:30,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1078,2015-10-18,"18:06:31,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1079,2015-10-18,"18:06:31,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 93 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1080,2015-10-18,"18:06:31,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1081,2015-10-18,"18:06:32,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1082,2015-10-18,"18:06:32,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 94 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1083,2015-10-18,"18:06:32,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",2874228a
1084,2015-10-18,"18:06:32,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1085,2015-10-18,"18:06:33,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1086,2015-10-18,"18:06:33,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 95 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1087,2015-10-18,"18:06:33,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1088,2015-10-18,"18:06:34,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1089,2015-10-18,"18:06:34,092",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 96 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1090,2015-10-18,"18:06:34,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",2874228a
1091,2015-10-18,"18:06:34,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1092,2015-10-18,"18:06:35,093",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1093,2015-10-18,"18:06:35,093",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 97 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1094,2015-10-18,"18:06:35,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1095,2015-10-18,"18:06:36,093",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1096,2015-10-18,"18:06:36,093",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 98 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1097,2015-10-18,"18:06:36,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",2874228a
1098,2015-10-18,"18:06:36,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1099,2015-10-18,"18:06:37,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1100,2015-10-18,"18:06:37,108",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1101,2015-10-18,"18:06:37,108",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 99 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1102,2015-10-18,"18:06:38,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",2874228a
1103,2015-10-18,"18:06:38,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1104,2015-10-18,"18:06:38,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1105,2015-10-18,"18:06:38,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 100 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1106,2015-10-18,"18:06:39,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1107,2015-10-18,"18:06:39,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1108,2015-10-18,"18:06:39,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 101 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
1109,2015-10-18,"18:06:40,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",2874228a
1110,2015-10-18,"18:06:40,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,ERROR <*> <*> <*>.,43857601
1111,2015-10-18,"18:06:40,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,182b2caf
1112,2015-10-18,"18:06:40,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 102 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,44617da4
